Gene	mat_SRR924077	pat_SRR924077	pat_SRR924078	mat_SRR924078
GRMZM2G342039	109	95	51	383
GRMZM2G342105	16	18	2	71
GRMZM2G342243	1798	407	534	1546
GRMZM2G342246	33	17	128	383
GRMZM2G342327	3	0	0	5
GRMZM2G342515	1259	3	619	42
GRMZM2G342539	110	8	91	42
GRMZM2G342588	7	1	8	19
GRMZM2G342655	4	3	0	4
GRMZM2G342685	66	55	23	375
GRMZM2G342687	11	0	1	2
GRMZM2G342693	0	1	0	4
GRMZM2G342738	7	0	2	0
GRMZM2G342807	35	3	26	3
GRMZM2G342856	5	7	3	22
GRMZM2G342907	5	5	0	7
GRMZM2G342985	2	0	6	21
GRMZM2G343024	377	139	271	431
GRMZM2G343048	7	11	11	23
GRMZM2G343080	141	50	62	129
GRMZM2G343139	27	26	29	68
GRMZM2G343149	0	3	1	2
GRMZM2G343157	20	3	12	9
GRMZM2G343218	107	38	32	95
GRMZM2G343351	2	1	0	12
GRMZM2G343428	2	0	0	1
GRMZM2G343445	10	10	4	23
GRMZM2G343519	8	3	0	12
GRMZM2G343543	658	258	718	1864
GRMZM2G343563	1	4	2	7
GRMZM2G343636	0	2	0	2
GRMZM2G343688	302	172	169	362
GRMZM2G343769	13	4	8	1
GRMZM2G343818	33	5	0	6
GRMZM2G343854	5	0	1	1
GRMZM2G343859	21	22	28	22
GRMZM2G343916	289	89	122	299
GRMZM2G343972	84	9	2	326
GRMZM2G344205	76	12	10	33
GRMZM2G344212	6	3	0	7
GRMZM2G344323	15	1	11	24
GRMZM2G344376	24	0	1	6
GRMZM2G344388	1	0	0	9
GRMZM2G344476	7	6	4	12
GRMZM2G344499	0	23	0	85
GRMZM2G344606	9	0	0	2
GRMZM2G344630	14	0	6	10
GRMZM2G344634	53	3	75	26
GRMZM2G344848	108	94	40	134
GRMZM2G344967	89	48	41	102
GRMZM2G344993	77	22	46	63
GRMZM2G345055	204	105	112	245
GRMZM2G345238	9	0	10	0
GRMZM2G345667	468	174	350	588
GRMZM2G345687	47	1	28	3
GRMZM2G345700	94	3	3	89
GRMZM2G345717	7	0	1	3
GRMZM2G345725	176	106	163	364
GRMZM2G345991	417	188	152	433
GRMZM2G346113	671	133	238	392
GRMZM2G346132	48	14	35	58
GRMZM2G346133	86	0	18	112
GRMZM2G346138	124	0	66	106
GRMZM2G346207	37	3	17	40
GRMZM2G346263	21	15	10	18
GRMZM2G346278	17	11	8	6
GRMZM2G346455	224	172	105	641
GRMZM2G346457	14	6	18	41
GRMZM2G346639	59	30	21	85
GRMZM2G346701	24	1	3	4
GRMZM2G346839	1	0	1	0
GRMZM2G346861	44	2	0	5
GRMZM2G346895	7	2	6	2
GRMZM2G346897	1175	1073	479	527
GRMZM2G347027	8	0	0	0
GRMZM2G347043	55	39	50	269
GRMZM2G347174	2	0	0	0
GRMZM2G347226	26	13	14	44
GRMZM2G347270	0	73	3	184
GRMZM2G347315	10	1	4	17
GRMZM2G347361	324	220	162	479
GRMZM2G347457	1	0	0	14
GRMZM2G347583	267	128	122	296
GRMZM2G347623	366	160	192	439
GRMZM2G347645	197	108	144	270
GRMZM2G347717	0	32	12	14
GRMZM2G347721	183	90	124	393
GRMZM2G347743	13	6	33	44
GRMZM2G347762	2	0	0	2
GRMZM2G347766	2	0	0	0
GRMZM2G347767	408	129	138	209
GRMZM2G347808	78	35	45	99
GRMZM2G347836	11	8	3	44
GRMZM2G347956	16	0	28	22
GRMZM2G348238	5	0	0	59
GRMZM2G348241	1	0	0	0
GRMZM2G348434	5	0	0	0
GRMZM2G348452	24	5	8	56
GRMZM2G348512	64	18	25	153
GRMZM2G348551	935	475	364	814
GRMZM2G348578	114	125	156	703
GRMZM2G348675	341	153	157	487
GRMZM2G348697	168	74	132	293
GRMZM2G348846	132	12	41	25
GRMZM2G348866	480	140	50	101
GRMZM2G348873	98	54	84	256
GRMZM2G348890	19	6	11	19
GRMZM2G348909	180	72	108	223
GRMZM2G348912	22	6	5	4
GRMZM2G348956	19	8	10	5
GRMZM2G348959	107	168	116	437
GRMZM2G349062	10	10	5	9
GRMZM2G349074	4	0	3	0
GRMZM2G349193	57	16	11	48
GRMZM2G349268	294	41	76	402
GRMZM2G349274	0	1	0	2
GRMZM2G349554	51	29	16	50
GRMZM2G349570	4	0	2	3
GRMZM2G349603	26	10	4	10
GRMZM2G349651	1585	388	1039	862
GRMZM2G349665	2	0	0	4
GRMZM2G349670	1	0	0	3
GRMZM2G349709	60	20	12	56
GRMZM2G349875	10	8	24	36
GRMZM2G349895	7	5	6	5
GRMZM2G349996	40	8	5	59
GRMZM2G350157	100	53	44	143
GRMZM2G350205	10	4	0	20
GRMZM2G350312	148	65	43	517
GRMZM2G350319	869	309	377	734
GRMZM2G350326	5	24	3	84
GRMZM2G350399	10	1	4	3
GRMZM2G350410	36	13	3	34
GRMZM2G350428	1	0	1	1
GRMZM2G350447	86	42	37	111
GRMZM2G350471	1	2	0	10
GRMZM2G350628	13	24	16	33
GRMZM2G350662	0	1	0	0
GRMZM2G350693	3	0	0	0
GRMZM2G350711	383	186	190	591
GRMZM2G350793	18	0	16	2
GRMZM2G350819	12	0	5	0
GRMZM2G350918	125	0	60	22
GRMZM2G350919	2	0	0	0
GRMZM2G351018	38	20	9	37
GRMZM2G351027	3	0	0	0
GRMZM2G351074	147	58	68	138
GRMZM2G351160	103	32	71	79
GRMZM2G351239	8	6	0	2
GRMZM2G351304	163	65	75	131
GRMZM2G351318	74	8	35	58
GRMZM2G351330	14	0	0	3
GRMZM2G351387	284	80	95	277
GRMZM2G351454	20	38	22	78
GRMZM2G351469	14	0	0	10
GRMZM2G351482	24	1	2	0
GRMZM2G351484	10	4	3	14
GRMZM2G351505	2	0	0	0
GRMZM2G351514	19	5	5	26
GRMZM2G351577	160	58	66	110
GRMZM2G351582	254	128	190	474
GRMZM2G351716	6	0	10	0
GRMZM2G351747	27	4	9	8
GRMZM2G351775	138	42	24	133
GRMZM2G351921	14	0	36	2
GRMZM2G351937	169	28	38	90
GRMZM2G351941	22	1	9	27
GRMZM2G352023	18	8	19	45
GRMZM2G352129	3064	1152	550	895
GRMZM2G352132	68	47	38	124
GRMZM2G352159	45	28	4	104
GRMZM2G352234	1	5	0	7
GRMZM2G352274	23	25	15	89
GRMZM2G352415	5660	1680	2147	4418
GRMZM2G352431	6	33	58	60
GRMZM2G352607	49	7	18	55
GRMZM2G352618	128	169	28	296
GRMZM2G352678	32	0	15	7
GRMZM2G352708	19	11	7	29
GRMZM2G352883	315	175	64	278
GRMZM2G353024	2	0	0	6
GRMZM2G353071	0	1	0	0
GRMZM2G353076	11	0	0	0
GRMZM2G353147	34	17	8	12
GRMZM2G353195	26	4	8	2
GRMZM2G353209	132	58	49	103
GRMZM2G353213	549	203	367	599
GRMZM2G353250	51	33	6	14
GRMZM2G353444	7	0	4	0
GRMZM2G353553	5	3	11	23
GRMZM2G353729	0	7	0	9
GRMZM2G353779	58	24	25	57
GRMZM2G353785	7	7	0	23
GRMZM2G353895	7	4	20	5
GRMZM2G353957	2	0	0	0
GRMZM2G354053	507	105	158	184
GRMZM2G354093	8	6	4	26
GRMZM2G354209	13	38	21	83
GRMZM2G354220	13	5	3	20
GRMZM2G354338	47	0	33	20
GRMZM2G354460	6	0	5	6
GRMZM2G354539	1	0	0	16
GRMZM2G354558	27	0	1	71
GRMZM2G354560	0	32	1	78
GRMZM2G354579	1983	1	1	985
GRMZM2G354615	4	5	2	26
GRMZM2G354621	18	23	10	19
GRMZM2G354834	27	2	90	180
GRMZM2G354855	3	2	1	10
GRMZM2G354867	5	22	9	28
GRMZM2G354956	1	0	0	0
GRMZM2G355342	0	8	0	25
GRMZM2G355343	13	7	8	38
GRMZM2G355381	84	6	35	22
GRMZM2G355450	156	97	78	187
GRMZM2G355523	8	12	19	36
GRMZM2G355572	116	8	58	184
GRMZM2G355636	49	36	29	82
GRMZM2G355667	121	64	46	101
GRMZM2G355752	18	0	5	8
GRMZM2G355761	1	0	5	1
GRMZM2G355771	57	21	25	52
GRMZM2G355773	2510	1431	1260	2718
GRMZM2G355806	5	17	0	45
GRMZM2G356034	17	4	31	48
GRMZM2G356076	22	19	6	39
GRMZM2G356178	198	131	75	304
GRMZM2G356198	162	61	81	205
GRMZM2G356204	107	14	44	30
GRMZM2G356260	6	0	5	0
GRMZM2G356545	5	2	11	11
GRMZM2G356618	0	112	0	455
GRMZM2G356817	150	8	36	20
GRMZM2G356839	70	2	0	10
GRMZM2G356894	264	124	129	371
GRMZM2G356938	177	55	175	302
GRMZM2G357040	23	19	14	64
GRMZM2G357296	10600	5395	4768	11191
GRMZM2G357349	5	0	5	1
GRMZM2G357399	355	400	220	1028
GRMZM2G357455	4	2	4	5
GRMZM2G357595	805	238	293	278
GRMZM2G357620	21	6	13	89
GRMZM2G357631	3	0	5	20
GRMZM2G357636	21	0	15	2
GRMZM2G357660	97	71	55	33
GRMZM2G357688	170	0	0	249
GRMZM2G357804	707	250	363	971
GRMZM2G357834	4	0	0	1
GRMZM2G357873	132	14	59	68
GRMZM2G357923	328	96	174	336
GRMZM2G358050	1	1	0	0
GRMZM2G358051	13	14	5	25
GRMZM2G358059	4702	2150	2354	5444
GRMZM2G358076	0	5	0	1
GRMZM2G358153	8	0	0	0
GRMZM2G358238	246	15	76	27
GRMZM2G358311	447	197	222	506
GRMZM2G358381	57	21	29	60
GRMZM2G358416	700	363	253	490
GRMZM2G358467	14	11	2	32
GRMZM2G358491	13	1	0	11
GRMZM2G358540	83	0	0	150
GRMZM2G358693	12	3	3	12
GRMZM2G358768	57	5	31	63
GRMZM2G358791	0	3	0	14
GRMZM2G358830	5	0	0	18
GRMZM2G358877	494	130	188	223
GRMZM2G358924	42	0	3	141
GRMZM2G358931	194	186	96	306
GRMZM2G359033	4	1	0	14
GRMZM2G359070	219	227	138	572
GRMZM2G359127	159	25	36	52
GRMZM2G359217	58	32	30	63
GRMZM2G359234	92	22	122	194
GRMZM2G359260	11	1	9	18
GRMZM2G359298	18	8	0	174
GRMZM2G359314	4	2	0	19
GRMZM2G359322	8	4	5	37
GRMZM2G359331	20	6	15	33
GRMZM2G359333	15	8	6	9
GRMZM2G359365	57	26	62	137
GRMZM2G359397	543	703	314	1542
GRMZM2G359505	768	165	381	537
GRMZM2G359566	6	0	10	2
GRMZM2G359589	357	1	1	283
GRMZM2G359664	20	23	44	72
GRMZM2G359735	7	5	11	14
GRMZM2G359879	1	3	1	3
GRMZM2G359892	2	0	0	0
GRMZM2G359929	4	0	3	0
GRMZM2G359952	1318	0	6	1861
GRMZM2G360021	48	21	36	82
GRMZM2G360234	16	0	0	32
GRMZM2G360339	3708	746	1793	2741
GRMZM2G360352	23	5	15	21
GRMZM2G360429	215	38	111	202
GRMZM2G360455	92	61	35	66
GRMZM2G360517	45	41	38	153
GRMZM2G360519	3	1	0	1
GRMZM2G360529	936	218	636	1034
GRMZM2G360589	1225	744	914	3255
GRMZM2G360615	37	24	8	90
GRMZM2G360648	2	1	0	0
GRMZM2G360677	1	3	0	2
GRMZM2G360681	949	499	168	526
GRMZM2G360688	164	64	101	236
GRMZM2G360698	163	92	75	257
GRMZM2G360761	3	0	3	0
GRMZM2G360835	96	31	53	137
GRMZM2G360873	54	20	29	57
GRMZM2G360907	74	29	35	116
GRMZM2G360949	97	51	72	115
GRMZM2G361064	14	2	3	8
GRMZM2G361074	85	28	55	139
GRMZM2G361115	6	0	7	0
GRMZM2G361164	28	0	1	137
GRMZM2G361210	100	6	159	65
GRMZM2G361220	1239	610	508	1442
GRMZM2G361256	5	0	0	9
GRMZM2G361388	2	0	0	3
GRMZM2G361391	173	85	39	222
GRMZM2G361398	193	79	111	233
GRMZM2G361475	1	7	9	12
GRMZM2G361501	91	52	30	90
GRMZM2G361513	5	0	0	0
GRMZM2G361518	1	0	0	0
GRMZM2G361535	2	3	7	3
GRMZM2G361569	259	91	103	173
GRMZM2G361605	377	265	276	456
GRMZM2G361611	2191	6	31	3786
GRMZM2G361615	5	12	0	19
GRMZM2G361625	40	3	11	40
GRMZM2G361652	13	18	2	30
GRMZM2G361659	19	12	13	3
GRMZM2G361693	1604	796	375	900
GRMZM2G361699	656	430	252	1121
GRMZM2G361842	65	41	51	170
GRMZM2G361847	92	39	43	103
GRMZM2G361968	4	0	0	0
GRMZM2G361993	201	152	141	435
GRMZM2G362088	136	44	98	275
GRMZM2G362163	49	0	28	6
GRMZM2G362281	1	0	0	0
GRMZM2G362298	20	22	9	20
GRMZM2G362303	0	3	0	8
GRMZM2G362306	161	53	120	282
GRMZM2G362312	50	21	21	200
GRMZM2G362368	97	23	32	50
GRMZM2G362413	1	0	1	6
GRMZM2G362693	32	1	25	14
GRMZM2G362718	225	138	110	356
GRMZM2G362726	2	4	4	4
GRMZM2G362823	23	3	0	5
GRMZM2G362949	0	5	4	18
GRMZM2G363038	157	135	98	326
GRMZM2G363052	218	51	251	206
GRMZM2G363169	3	0	0	0
GRMZM2G363408	83	67	40	100
GRMZM2G363429	25	0	1	30
GRMZM2G363437	157	32	89	85
GRMZM2G363460	627	318	271	1278
GRMZM2G363470	9	0	1	1
GRMZM2G363474	148	72	57	129
GRMZM2G363503	4	0	16	0
GRMZM2G363520	12	0	31	12
GRMZM2G363535	335	136	187	401
GRMZM2G363540	10	19	11	39
GRMZM2G363545	14	10	6	27
GRMZM2G363552	39	0	0	160
GRMZM2G363554	31	8	26	47
GRMZM2G363715	79	46	29	62
GRMZM2G363728	20	19	16	27
GRMZM2G363801	14	16	32	80
GRMZM2G363908	6	0	0	5
GRMZM2G363971	2	0	0	0
GRMZM2G363982	10	5	4	52
GRMZM2G364068	8	2	6	7
GRMZM2G364069	6952	2837	3255	7623
GRMZM2G364145	0	3	0	7
GRMZM2G364172	587	173	337	367
GRMZM2G364178	89	166	76	536
GRMZM2G364208	3	0	0	13
GRMZM2G364272	49	21	12	91
GRMZM2G364285	84	46	34	104
GRMZM2G364528	5	0	0	0
GRMZM2G364597	91	10	45	78
GRMZM2G364839	0	1	0	0
GRMZM2G364851	5	10	10	14
GRMZM2G365134	16	2	6	23
GRMZM2G365160	801	308	251	1161
GRMZM2G365185	13	6	6	51
GRMZM2G365188	13	11	11	26
GRMZM2G365250	484	143	213	430
GRMZM2G365374	7324	2365	3838	6659
GRMZM2G365423	24	18	10	43
GRMZM2G365677	0	3	2	9
GRMZM2G365731	0	97	66	16
GRMZM2G365736	9	4	1	29
GRMZM2G365768	56	24	35	51
GRMZM2G365770	355	135	235	362
GRMZM2G365815	5	1	1	0
GRMZM2G365888	72	92	60	126
GRMZM2G365983	43	19	17	53
GRMZM2G366020	10	16	7	29
GRMZM2G366150	95	20	15	114
GRMZM2G366264	5	2	0	8
GRMZM2G366270	256	84	102	259
GRMZM2G366373	22	0	0	110
GRMZM2G366392	670	250	357	990
GRMZM2G366411	0	3	0	3
GRMZM2G366532	118	4	15	12
GRMZM2G366607	187	67	40	114
GRMZM2G366622	14	7	12	2
GRMZM2G366659	10	4	5	8
GRMZM2G366681	1	2	2	10
GRMZM2G366698	251	138	129	278
GRMZM2G366803	5	0	2	0
GRMZM2G366851	2	0	0	0
GRMZM2G366919	9	4	1	6
GRMZM2G366935	51	28	31	88
GRMZM2G367001	0	3	0	7
GRMZM2G367008	1	0	0	7
GRMZM2G367026	345	238	83	302
GRMZM2G367092	17	60	3	94
GRMZM2G367094	28	29	20	48
GRMZM2G367115	0	2	0	4
GRMZM2G367206	166	66	78	88
GRMZM2G367234	7	3	3	11
GRMZM2G367355	3	3	0	12
GRMZM2G367367	1	11	4	5
GRMZM2G367638	10	0	6	0
GRMZM2G367650	3	0	1	4
GRMZM2G367834	53	18	13	30
GRMZM2G367886	1	0	0	0
GRMZM2G367898	28	0	10	0
GRMZM2G367941	87	23	39	59
GRMZM2G368047	7	4	1	5
GRMZM2G368126	14	4	10	6
GRMZM2G368388	3	0	1	3
GRMZM2G368410	27	2	6	26
GRMZM2G368411	2	0	0	18
GRMZM2G368448	102	154	190	188
GRMZM2G368491	59	0	0	173
GRMZM2G368610	1	0	0	0
GRMZM2G368663	0	12	0	12
GRMZM2G368678	11	1	11	25
GRMZM2G368698	350	124	236	198
GRMZM2G368765	59	3	6	12
GRMZM2G368799	691	186	467	503
GRMZM2G368827	4522	4	17	7631
GRMZM2G368861	96	14	32	21
GRMZM2G368886	116	66	88	138
GRMZM2G368890	5	0	0	0
GRMZM2G368898	42	17	18	68
GRMZM2G368902	98	17	35	38
GRMZM2G368909	17	3	8	15
GRMZM2G369130	59	14	9	30
GRMZM2G369260	70	73	55	150
GRMZM2G369284	2	0	0	1
GRMZM2G369445	53	12	2	16
GRMZM2G369472	18	0	8	29
GRMZM2G369481	0	4	9	3
GRMZM2G369607	1	0	1	0
GRMZM2G369703	8	6	6	4
GRMZM2G369792	23	16	18	39
GRMZM2G369799	10	7	7	31
GRMZM2G369815	10	1	0	23
GRMZM2G369839	4112	2001	997	5474
GRMZM2G369884	147	0	0	0
GRMZM2G369912	504	164	241	646
GRMZM2G369939	31	21	23	103
GRMZM2G369956	73	17	19	37
GRMZM2G370026	110	0	2	101
GRMZM2G370048	151	72	85	214
GRMZM2G370081	34	29	17	99
GRMZM2G370162	116	81	74	288
GRMZM2G370175	37	8	17	5
GRMZM2G370193	5	2	0	15
GRMZM2G370332	9	3	4	3
GRMZM2G370693	2	0	0	2
GRMZM2G370715	300	275	124	452
GRMZM2G370815	271	59	76	133
GRMZM2G370852	168	135	77	306
GRMZM2G370896	1	0	0	0
GRMZM2G370991	1525	0	5	3204
GRMZM2G370999	2	0	0	9
GRMZM2G371033	41	0	5	19
GRMZM2G371079	145	76	34	194
GRMZM2G371137	27	2	22	8
GRMZM2G371167	4	0	4	8
GRMZM2G371210	12	11	2	11
GRMZM2G371313	28	0	8	12
GRMZM2G371316	9	1	8	6
GRMZM2G371524	43	19	18	34
GRMZM2G371606	100	83	51	225
GRMZM2G371890	60	31	14	49
GRMZM2G371942	8	0	1	0
GRMZM2G372068	16	20	6	46
GRMZM2G372074	57	48	73	147
GRMZM2G372077	843	512	459	1424
GRMZM2G372180	1	2	0	8
GRMZM2G372200	117	38	67	89
GRMZM2G372297	10	14	8	54
GRMZM2G372440	34	18	43	52
GRMZM2G372475	258	47	156	151
GRMZM2G372477	17	27	10	27
GRMZM2G372553	0	2	0	18
GRMZM2G372632	7	1	7	29
GRMZM2G372812	0	8	0	38
GRMZM2G372870	11	4	16	20
GRMZM2G372928	9	0	2	4
GRMZM2G372930	56	13	15	36
GRMZM2G373011	0	5	0	77
GRMZM2G373124	1	0	0	0
GRMZM2G373272	2	0	0	0
GRMZM2G373341	34	15	12	26
GRMZM2G373420	178	37	67	43
GRMZM2G373554	132	13	20	106
GRMZM2G373717	94	50	23	66
GRMZM2G373859	1	0	0	8
GRMZM2G373914	301	40	127	175
GRMZM2G373928	103	0	2	135
GRMZM2G373958	0	1	0	2
GRMZM2G374074	99	27	68	331
GRMZM2G374084	110	46	34	278
GRMZM2G374088	501	68	69	781
GRMZM2G374169	0	34	30	0
GRMZM2G374203	22	6	5	20
GRMZM2G374313	135	51	29	90
GRMZM2G374475	6	0	0	15
GRMZM2G374574	369	200	264	542
GRMZM2G374629	7	4	4	15
GRMZM2G374777	1	0	0	3
GRMZM2G374779	124	70	65	102
GRMZM2G374827	29	8	10	82
GRMZM2G374881	1596	516	860	1506
GRMZM2G374969	316	168	132	432
GRMZM2G374971	3	0	0	0
GRMZM2G374973	5	3	0	5
GRMZM2G375064	6	1	15	4
GRMZM2G375113	16	4	4	7
GRMZM2G375116	255	76	100	241
GRMZM2G375153	12	3	9	1
GRMZM2G375159	46	41	20	89
GRMZM2G375172	89	42	56	245
GRMZM2G375197	9	3	0	1
GRMZM2G375222	47	15	16	29
GRMZM2G375249	591	2	18	68
GRMZM2G375302	1	0	1	0
GRMZM2G375425	1	1	0	2
GRMZM2G375504	1455	652	664	1502
GRMZM2G375593	0	1	1	2
GRMZM2G375733	61	0	14	1
GRMZM2G375762	6	0	4	11
GRMZM2G375807	45	19	18	56
GRMZM2G375904	688	432	378	1262
GRMZM2G375956	0	8	0	7
GRMZM2G375984	1359	568	534	1105
GRMZM2G376061	2	0	0	2
GRMZM2G376074	599	213	372	562
GRMZM2G376085	288	177	173	861
GRMZM2G376282	28	6	21	63
GRMZM2G376416	114	6	7	26
GRMZM2G376542	699	22	299	72
GRMZM2G376548	8	0	1	0
GRMZM2G376595	3	1	31	19
GRMZM2G376661	3	2	0	59
GRMZM2G376727	2373	1115	1450	3304
GRMZM2G376731	1226	830	515	1409
GRMZM2G376957	1430	511	1121	2252
GRMZM2G377113	2	0	1	5
GRMZM2G377131	39	5	1	33
GRMZM2G377165	238	155	154	648
GRMZM2G377215	48	24	22	34
GRMZM2G377250	3	0	1	0
GRMZM2G377311	11	0	2	11
GRMZM2G377369	241	121	140	327
GRMZM2G377487	54	3	12	10
GRMZM2G377539	125	0	80	0
GRMZM2G377553	0	3	4	13
GRMZM2G377600	3755	2214	1863	5773
GRMZM2G377613	7	4	2	11
GRMZM2G377615	57	15	38	39
GRMZM2G377647	3	0	0	32
GRMZM2G377761	62	50	36	100
GRMZM2G378073	2	0	10	0
GRMZM2G378121	223	123	93	253
GRMZM2G378217	2	0	1	3
GRMZM2G378442	550	117	229	330
GRMZM2G378547	26	35	34	66
GRMZM2G378580	124	49	35	113
GRMZM2G378604	93	69	67	176
GRMZM2G378653	6	3	13	16
GRMZM2G378717	5	5	4	12
GRMZM2G378762	4	0	2	0
GRMZM2G378852	2	0	2	13
GRMZM2G378906	1226	738	720	2405
GRMZM2G378907	202	71	138	337
GRMZM2G379002	4	0	12	25
GRMZM2G379021	559	312	303	850
GRMZM2G379167	1	7	1	12
GRMZM2G379252	2	1	8	7
GRMZM2G379286	51	30	18	66
GRMZM2G379428	54	17	20	135
GRMZM2G379437	3	0	0	8
GRMZM2G379445	13	7	3	4
GRMZM2G379563	0	14	0	4
GRMZM2G379575	4	0	15	0
GRMZM2G379577	2	7	0	13
GRMZM2G379758	339	152	210	427
GRMZM2G379804	62	25	71	74
GRMZM2G379964	80	12	49	12
GRMZM2G380015	431	78	149	215
GRMZM2G380088	69	2	27	57
GRMZM2G380094	304	187	135	405
GRMZM2G380280	2	0	0	1
GRMZM2G380414	9	4	10	36
GRMZM2G380494	4	0	0	0
GRMZM2G380515	334	254	196	570
GRMZM2G380518	2	1	0	1
GRMZM2G380656	166	79	297	451
GRMZM2G380665	1842	945	645	1429
GRMZM2G380738	6	31	0	75
GRMZM2G380777	16	2	14	23
GRMZM2G380784	4	2	0	1
GRMZM2G380955	3	0	11	0
GRMZM2G381025	2	0	1	8
GRMZM2G381059	26	5	10	19
GRMZM2G381071	5	0	0	8
GRMZM2G381086	150	50	73	164
GRMZM2G381129	44	30	43	96
GRMZM2G381267	1536	837	962	2501
GRMZM2G381283	7	0	0	0
GRMZM2G381386	41	5	15	25
GRMZM2G381395	1	0	0	0
GRMZM2G381404	91	32	26	124
GRMZM2G381429	2	0	0	0
GRMZM2G381473	100	68	67	199
GRMZM2G381739	211	108	80	183
GRMZM2G381744	143	101	60	165
GRMZM2G381822	135	88	57	186
GRMZM2G381842	3	0	0	0
GRMZM2G382035	1	1	0	1
GRMZM2G382077	324	277	204	425
GRMZM2G382104	28	65	64	47
GRMZM2G382106	67	18	43	71
GRMZM2G382273	2	0	5	0
GRMZM2G382323	65	14	55	88
GRMZM2G382341	311	126	178	578
GRMZM2G382345	13	0	22	1
GRMZM2G382379	93	64	40	119
GRMZM2G382534	3	0	0	20
GRMZM2G382537	3	0	8	3
GRMZM2G382569	25	1	8	18
GRMZM2G382632	135	74	60	161
GRMZM2G382673	2136	296	1017	1708
GRMZM2G382711	7	0	0	0
GRMZM2G382785	5	2	1	96
GRMZM2G382792	8	3	2	18
GRMZM2G382914	24505	11499	15113	37740
GRMZM2G382918	2	0	0	4
GRMZM2G383122	49	40	34	64
GRMZM2G383154	58	2	26	15
GRMZM2G383210	36	22	41	47
GRMZM2G383234	12	7	13	19
GRMZM2G383338	7	0	0	3
GRMZM2G383404	29	0	0	258
GRMZM2G383408	296	18	7	365
GRMZM2G383472	0	3	0	0
GRMZM2G383555	0	2	0	2
GRMZM2G383623	269	88	121	222
GRMZM2G383680	30	6	15	32
GRMZM2G383699	322	0	10	0
GRMZM2G383937	26	12	20	41
GRMZM2G384070	476	306	456	999
GRMZM2G384255	3	2	3	17
GRMZM2G384293	118	49	45	62
GRMZM2G384327	589	382	397	892
GRMZM2G384339	297	171	116	1371
GRMZM2G384386	1	0	2	5
GRMZM2G384439	171	65	153	263
GRMZM2G384528	7	20	8	11
GRMZM2G384731	2	0	0	0
GRMZM2G384755	1	0	0	9
GRMZM2G384780	352	12	11	1822
GRMZM2G384871	2	0	0	1
GRMZM2G385182	57	30	32	61
GRMZM2G385338	229	126	110	469
GRMZM2G385413	4	0	13	4
GRMZM2G385543	3	4	1	5
GRMZM2G385605	59	34	41	64
GRMZM2G385818	3	0	0	2
GRMZM2G385925	276	126	159	287
GRMZM2G385945	495	104	117	464
GRMZM2G385999	1367	822	557	1679
GRMZM2G386154	2	3	0	1
GRMZM2G386155	634	382	383	1356
GRMZM2G386209	23	6	7	33
GRMZM2G386228	278	135	295	564
GRMZM2G386229	106	67	226	543
GRMZM2G386261	192	104	80	285
GRMZM2G386273	1	0	0	0
GRMZM2G386276	127	138	445	557
GRMZM2G386281	10	1	7	32
GRMZM2G386460	5	0	0	1
GRMZM2G386463	2	2	5	6
GRMZM2G386525	2873	967	1072	1978
GRMZM2G386590	0	1	1	6
GRMZM2G386608	742	43	424	195
GRMZM2G386643	2472	1172	1479	2903
GRMZM2G386674	1414	647	871	1146
GRMZM2G386802	264	110	125	259
GRMZM2G386817	7653	1021	3461	2391
GRMZM2G386824	20	25	1	8
GRMZM2G386923	3	0	0	0
GRMZM2G386971	373	189	197	431
GRMZM2G386991	118	44	87	269
GRMZM2G386998	299	167	129	388
GRMZM2G387076	21029	4952	11990	13683
GRMZM2G387123	1	0	0	0
GRMZM2G387227	7	0	2	10
GRMZM2G387360	101	1	8	82
GRMZM2G387381	39	4	27	13
GRMZM2G387389	8	11	1	13
GRMZM2G387394	0	1	0	0
GRMZM2G387485	20	12	24	32
GRMZM2G387528	0	3	0	3
GRMZM2G387569	33	9	16	46
GRMZM2G387594	1948	1100	567	2077
GRMZM2G387603	10	0	2	3
GRMZM2G387731	1	0	0	0
GRMZM2G387828	7	0	0	0
GRMZM2G387837	187	32	46	175
GRMZM2G388045	2	0	7	17
GRMZM2G388297	42	7	5	50
GRMZM2G388461	136	101	35	18
GRMZM2G388539	74	51	67	104
GRMZM2G388576	0	3	80	12
GRMZM2G388585	29	0	4	48
GRMZM2G388608	1	0	1	0
GRMZM2G388684	17	0	0	8
GRMZM2G388823	92	0	6	64
GRMZM2G388855	9	5	11	6
GRMZM2G388882	294	89	203	358
GRMZM2G388892	190	113	165	289
GRMZM2G388911	191	97	153	319
GRMZM2G388915	38	23	28	52
GRMZM2G388987	98	31	49	106
GRMZM2G389070	28	0	13	2
GRMZM2G389118	50	6	35	40
GRMZM2G389173	110	60	102	214
GRMZM2G389233	2987	1854	1474	3634
GRMZM2G389285	0	14	1	4
GRMZM2G389301	26	7	5	58
GRMZM2G389362	206	160	133	548
GRMZM2G389379	15	11	10	26
GRMZM2G389450	0	8	0	59
GRMZM2G389467	0	11	0	47
GRMZM2G389570	17	7	4	18
GRMZM2G389625	1	12	10	26
GRMZM2G389645	2	0	2	3
GRMZM2G389768	7806	3403	3116	6811
GRMZM2G389881	2	0	1	10
GRMZM2G389903	176	98	142	338
GRMZM2G389944	37	0	3	4
GRMZM2G389948	12	5	4	25
GRMZM2G390013	739	322	274	553
